Fill	Timestamp [s]	Duration [s]	Temperature [K]	Fluence [n_eq/cm2/s]	Leakage_current [mA/cm2]
7920	1657026428	1200		263.05		     60877		1001.00
7920	1657030028	3600		263.32		     59656		1026.00
7920	1657033628	3600		263.25		     57229		1016.00
7920	1657037228	3600		263.32		     63986		1032.00
7920	1657040828	3600		263.24		     65658		1019.00
7920	1657044428	3600		263.46		     67156		1036.00
7920	1657048028	3600		263.31		     66380		1021.00
7920	1657051628	3600		263.22		     67317		1014.00
7920	1657055228	3600		263.24		     66828		1015.00
7920	1657058612	3384		263.36		     63162		1025.00
-999	1657059812	1200		260.45		         0		-999.00
-999	1657063412	3600		260.61		         0		-999.00
-999	1657067012	3600		260.80		         0		-999.00
-999	1657067644	632		260.73		         0		-999.00
7921	1657068844	1200		263.14		    132283		1007.00
7921	1657072444	3600		263.38		    138180		1028.00
7921	1657076044	3600		263.30		    130953		1022.00
7921	1657079644	3600		263.34		    142765		442.50
7921	1657083244	3600		263.34		    143049		1024.00
7921	1657086844	3600		263.34		    144361		1027.00
7921	1657090444	3600		263.34		    141711		1023.00
7921	1657094044	3600		263.30		    133960		1020.00
7921	1657097644	3600		263.30		    125253		1024.00
7921	1657101244	3600		263.38		    110835		1027.00
7921	1657102777	1533		260.62		     96129		 10.50
-999	1657103977	1200		260.22		         0		-999.00
-999	1657107577	3600		260.41		         0		-999.00
-999	1657111177	3600		260.68		         0		-999.00
-999	1657114777	3600		260.57		         0		-999.00
-999	1657118377	3600		263.65		         0		-999.00
-999	1657121977	3600		263.75		         0		-999.00
-999	1657125577	3600		263.57		         0		-999.00
-999	1657129177	3600		263.76		         0		-999.00
-999	1657132777	3600		263.75		         0		-999.00
-999	1657136377	3600		263.27		         0		-999.00
-999	1657139977	3600		260.36		         0		-999.00
-999	1657143577	3600		260.57		         0		-999.00
-999	1657146063	2486		260.40		         0		-999.00
7923	1657147263	1200		263.15		    527188		1011.00
7923	1657150863	3600		263.34		    533682		1023.00
7923	1657154463	3600		263.27		    504821		1025.00
7923	1657158063	3600		263.35		    470013		1024.00
7923	1657161663	3600		263.35		    494821		1023.00
7923	1657165263	3600		263.35		    476307		1022.00
7923	1657168863	3600		263.35		    473719		1024.00
7923	1657172463	3600		263.34		    471103		1025.00
7923	1657176063	3600		263.34		    542527		1025.00
7923	1657179663	3600		263.34		    508863		1021.00
7923	1657183263	3600		263.30		    452202		1017.00
7923	1657183449	186		263.30		    499558		405.00
-999	1657184649	1200		260.67		         0		-999.00
-999	1657188249	3600		260.37		         0		-999.00
-999	1657191849	3600		260.49		         0		-999.00
-999	1657195449	3600		260.53		         0		-999.00
-999	1657199049	3600		260.61		         0		-999.00
-999	1657202649	3600		260.57		         0		-999.00
-999	1657206249	3600		260.32		         0		-999.00
-999	1657209849	3600		260.56		         0		-999.00
-999	1657213449	3600		260.57		         0		-999.00
-999	1657217049	3600		260.60		         0		-999.00
-999	1657220649	3600		260.60		         0		-999.00
-999	1657224249	3600		260.60		         0		-999.00
-999	1657227849	3600		260.60		         0		-999.00
-999	1657231449	3600		260.67		         0		-999.00
-999	1657235049	3600		260.60		         0		-999.00
-999	1657238649	3600		260.60		         0		-999.00
-999	1657242249	3600		260.60		         0		-999.00
-999	1657245849	3600		260.57		         0		-999.00
-999	1657249449	3600		260.60		         0		-999.00
-999	1657253049	3600		260.60		         0		-999.00
-999	1657256649	3600		260.60		         0		-999.00
-999	1657260249	3600		260.44		         0		-999.00
-999	1657263849	3600		260.57		         0		-999.00
-999	1657267449	3600		260.41		         0		-999.00
-999	1657271049	3600		260.57		         0		-999.00
-999	1657274649	3600		260.64		         0		-999.00
-999	1657278249	3600		260.61		         0		-999.00
-999	1657281849	3600		260.64		         0		-999.00
-999	1657285449	3600		260.64		         0		-999.00
-999	1657289049	3600		260.64		         0		-999.00
-999	1657292649	3600		260.64		         0		-999.00
-999	1657296249	3600		260.72		         0		-999.00
-999	1657299849	3600		260.29		         0		-999.00
-999	1657303449	3600		260.49		         0		-999.00
-999	1657307049	3600		260.50		         0		-999.00
-999	1657310649	3600		260.65		         0		-999.00
-999	1657314249	3600		260.65		         0		-999.00
-999	1657317849	3600		260.65		         0		-999.00
-999	1657321449	3600		260.62		         0		-999.00
-999	1657325049	3600		260.73		         0		-999.00
-999	1657328649	3600		260.65		         0		-999.00
-999	1657332249	3600		260.65		         0		-999.00
-999	1657335849	3600		260.65		         0		-999.00
-999	1657339449	3600		260.65		         0		-999.00
-999	1657343049	3600		260.65		         0		-999.00
-999	1657346649	3600		260.67		         0		-999.00
-999	1657350249	3600		260.31		         0		-999.00
-999	1657353849	3600		260.20		         0		-999.00
-999	1657357449	3600		260.47		         0		-999.00
-999	1657361049	3600		260.43		         0		-999.00
-999	1657364649	3600		260.63		         0		-999.00
-999	1657368249	3600		260.59		         0		-999.00
-999	1657371849	3600		260.59		         0		-999.00
-999	1657375449	3600		260.62		         0		-999.00
-999	1657379049	3600		260.65		         0		-999.00
-999	1657382649	3600		260.50		         0		-999.00
-999	1657386249	3600		260.59		         0		-999.00
-999	1657389849	3600		260.66		         0		-999.00
-999	1657393449	3600		260.62		         0		-999.00
-999	1657397049	3600		260.59		         0		-999.00
-999	1657400649	3600		260.66		         0		-999.00
-999	1657404249	3600		260.70		         0		-999.00
-999	1657407849	3600		260.70		         0		-999.00
-999	1657411449	3600		260.66		         0		-999.00
-999	1657415049	3600		260.62		         0		-999.00
-999	1657418649	3600		260.59		         0		-999.00
-999	1657422249	3600		260.59		         0		-999.00
-999	1657425849	3600		260.59		         0		-999.00
-999	1657429449	3600		260.59		         0		-999.00
-999	1657433049	3600		260.59		         0		-999.00
-999	1657436649	3600		260.62		         0		-999.00
-999	1657440249	3600		260.31		         0		-999.00
-999	1657443849	3600		260.64		         0		-999.00
-999	1657447449	3600		260.49		         0		-999.00
-999	1657448093	644		260.57		         0		-999.00
7960	1657449293	1200		263.52		   4317775		1041.00
7960	1657452893	3600		263.46		   4173865		1039.00
7960	1657456493	3600		263.46		   4427455		1041.00
7960	1657460093	3600		263.46		   4542205		1036.00
7960	1657463693	3600		263.53		   4540503		1042.00
7960	1657467293	3600		263.44		   4219399		1033.00
7960	1657470893	3600		263.49		   3975671		1032.00
7960	1657474493	3600		263.43		   3712026		1038.00
7960	1657478093	3600		263.38		   3235711		1028.00
7960	1657479562	1469		263.42		   3358962		1031.00
-999	1657480762	1200		260.61		         0		-999.00
-999	1657484362	3600		260.58		         0		-999.00
-999	1657487962	3600		260.31		         0		-999.00
-999	1657491562	3600		260.34		         0		-999.00
-999	1657495162	3600		260.46		         0		-999.00
-999	1657498762	3600		260.36		         0		-999.00
-999	1657499246	484		260.32		         0		-999.00
7963	1657500446	1200		263.57		   3657680		1051.00
7963	1657504046	3600		263.51		   3890893		1041.00
7963	1657507646	3600		263.51		   3801615		1043.00
7963	1657511246	3600		263.54		   4829532		1038.00
7963	1657514846	3600		263.54		   4689559		1036.00
7963	1657518446	3600		263.49		   4355506		1037.00
7963	1657522046	3600		263.48		   4030251		1035.00
7963	1657525646	3600		263.43		   3847426		1029.00
7963	1657529246	3600		263.36		   3633736		1015.00
7963	1657532846	3600		263.43		   3132853		1032.00
7963	1657534325	1479		260.49		   2776567		 10.50
-999	1657535525	1200		260.16		         0		-999.00
-999	1657539125	3600		260.57		         0		-999.00
-999	1657542725	3600		260.50		         0		-999.00
-999	1657543207	482		260.58		         0		-999.00
7965	1657544407	1200		263.51		   4462686		1046.00
7965	1657544771	364		263.53		   5082609		1040.00
-999	1657545971	1200		263.74		         0		-999.00
-999	1657549571	3600		260.47		         0		-999.00
-999	1657552738	3167		260.49		         0		-999.00
7966	1657553938	1200		263.70		   4562672		1047.00
7966	1657557538	3600		263.51		   4941647		1040.00
7966	1657561138	3600		263.51		   4859311		1033.00
7966	1657564738	3600		263.49		   4871524		1037.00
7966	1657568338	3600		263.48		   4581347		1035.00
7966	1657571857	3519		263.26		   3097761		1012.00
-999	1657573057	1200		260.68		         0		-999.00
-999	1657576657	3600		260.64		         0		-999.00
-999	1657580257	3600		260.37		         0		-999.00
-999	1657582409	2152		260.30		         0		-999.00
7967	1657583609	1200		263.50		   3866803		1045.00
7967	1657587209	3600		263.49		   3761008		1038.00
7967	1657590809	3600		263.49		   3628699		1035.00
7967	1657594409	3600		263.49		   3568729		1033.00
7967	1657598009	3600		263.70		   3266777		1125.00
7967	1657601609	3600		263.68		       594		1128.00
7967	1657605209	3600		263.74		       546		1136.00
7967	1657607002	1793		263.78		       492		1118.00
-999	1657608202	1200		263.41		         0		-999.00
-999	1657611802	3600		263.38		         0		-999.00
-999	1657615402	3600		263.54		         0		-999.00
-999	1657619002	3600		263.72		         0		-999.00
-999	1657622602	3600		263.69		         0		-999.00
-999	1657626202	3600		263.66		         0		-999.00
-999	1657629802	3600		263.26		         0		-999.00
-999	1657633402	3600		263.45		         0		-999.00
-999	1657637002	3600		263.63		         0		-999.00
-999	1657640602	3600		263.91		         0		-999.00
-999	1657644202	3600		263.83		         0		-999.00
-999	1657647802	3600		263.78		         0		-999.00
-999	1657651402	3600		263.82		         0		-999.00
-999	1657655002	3600		260.71		         0		-999.00
-999	1657658602	3600		260.67		         0		-999.00
-999	1657662202	3600		260.67		         0		-999.00
-999	1657665465	3263		260.23		         0		-999.00
7969	1657666665	1200		264.03		  24564036		1044.00
7969	1657670265	3600		264.18		  24244620		1062.00
7969	1657673865	3600		264.14		  24489383		1065.00
7969	1657677465	3600		256.26		  25025030		 13.00
7969	1657679362	1897		263.00		  20889950		 13.00
-999	1657680562	1200		264.89		         0		-999.00
-999	1657684162	3600		266.53		         0		-999.00
-999	1657687762	3600		267.41		         0		-999.00
-999	1657691362	3600		275.16		         0		-999.00
-999	1657694962	3600		274.87		         0		-999.00
-999	1657698562	3600		255.73		         0		-999.00
-999	1657702162	3600		255.82		         0		-999.00
-999	1657705762	3600		265.23		         0		-999.00
-999	1657709362	3600		265.41		         0		-999.00
-999	1657712962	3600		255.88		         0		-999.00
-999	1657716562	3600		259.94		         0		-999.00
-999	1657720162	3600		260.75		         0		-999.00
-999	1657723762	3600		260.71		         0		-999.00
-999	1657727362	3600		260.72		         0		-999.00
-999	1657730962	3600		260.80		         0		-999.00
-999	1657734562	3600		260.75		         0		-999.00
-999	1657738162	3600		260.69		         0		-999.00
-999	1657741762	3600		260.66		         0		-999.00
-999	1657745362	3600		260.69		         0		-999.00
-999	1657748962	3600		260.49		         0		-999.00
-999	1657752562	3600		260.62		         0		-999.00
-999	1657756162	3600		260.66		         0		-999.00
-999	1657759762	3600		260.66		         0		-999.00
-999	1657763362	3600		260.61		         0		-999.00
-999	1657766962	3600		263.35		         0		-999.00
-999	1657770562	3600		260.24		         0		-999.00
-999	1657774162	3600		260.71		         0		-999.00
-999	1657777762	3600		260.31		         0		-999.00
-999	1657781362	3600		263.22		         0		-999.00
-999	1657784962	3600		263.61		         0		-999.00
-999	1657788562	3600		260.56		         0		-999.00
-999	1657792162	3600		260.56		         0		-999.00
-999	1657795762	3600		260.56		         0		-999.00
-999	1657799362	3600		260.64		         0		-999.00
-999	1657802962	3600		260.49		         0		-999.00
